"","X","Stationidentifier","Stationnumber","Observationtime","Stationlatitude","Stationlongitude","Stationelevation","Showalterindex","Liftedindex","LIFTcomputedusingvirtualtemperature","SWEATindex","Kindex","Crosstotalsindex","Verticaltotalsindex","Totalstotalsindex","ConvectiveAvailablePotentialEnergy","CAPEusingvirtualtemperature","ConvectiveInhibition","CINSusingvirtualtemperature","EquilibrumLevel","EquilibrumLevelusingvirtualtemperature","LevelofFreeConvection","LFCTusingvirtualtemperature","BulkRichardsonNumber","BulkRichardsonNumberusingCAPV","Temp.K.oftheLiftedCondensationLevel","Pres.hPa.oftheLiftedCondensationLevel","Meanmixedlayerpotentialtemperature","Meanmixedlayermixingratio","X1000hPato500hPathickness","Precipitablewater.mm.forentiresounding","TS"
"105",1,"YBBN",94578,"100529/0000",-27.38,153.13,5,2.99,0.29,0.26,195.41,28.5,21.1,23.5,44.6,63.24,80,-4.78,-3.91,610.01,609.78,895.14,901.07,1.64,2.07,289.24,967.45,292,12.04,5628,38.07,0
"106",1,"YBBN",94578,"100530/0000",-27.38,153.13,5,8.81,7.46,7.3,138.41,-14.9,16.9,21.9,38.8,9.24,13.6,-38.07,-29.29,742.76,740.58,791.88,798.81,0.09,0.14,277.44,860.64,289.62,6.09,5512,13.83,0
"107",1,"YBBN",94578,"100603/0000",-27.38,153.13,5,3.12,-1,-1.25,56.19,-5.1,20.3,28.3,48.6,98.7,136.92,-48.07,-34.41,474.63,470.1,808.27,822.4,5.3,7.36,284.3,929.37,290.32,9.04,5527,18.71,0
"108",1,"YBBN",94578,"100609/0000",-27.38,153.13,5,8.24,7.08,6.87,144.59,17.1,16.5,20.3,36.8,0,2.7,-91.38,-79.89,795.87,614.12,796.87,805.51,0,0.08,284.46,934.19,290.07,9.1,5586,21.75,0
"109",1,"YBBN",94578,"100614/0000",-27.38,153.13,5,3.94,1.26,1.2,91.81,0.9,22.1,25.5,47.6,0.12,7.8,-44.84,-37.65,841.05,788.79,854.81,865.35,0.01,0.47,283.52,942.64,288.36,8.45,5515,18.58,0
"110",1,"YBBN",94578,"100618/0000",-27.38,153.13,5,4.01,1.73,1.55,121.81,28.5,19.5,26.5,46,0.81,1.25,-114.77,-96.77,692.13,691.92,714.02,719.58,0.02,0.02,284.01,924.65,290.45,8.93,5556,27.41,0
"111",1,"YBBN",94578,"100622/0000",-27.38,153.13,5,7.97,5.68,5.44,87.79,0.6,16.8,21.7,38.5,0,0.87,-56.47,-45.29,792.06,786.21,798.47,811.9,0,0.11,284.47,945.15,289.1,9,5584,21.15,0
"112",1,"YBBN",94578,"100624/0000",-27.38,153.13,5,4.82,3.94,3.82,115.01,2.7,21.9,22.7,44.6,0.79,1.68,-43.33,-35.88,833.26,825.71,855.83,859.52,0.05,0.1,283.39,938.15,288.62,8.45,5539,19.69,0
"113",1,"YBBN",94578,"100626/0000",-27.38,153.13,5,6.07,5.65,5.41,154.58,12.2,19.8,20.9,40.7,3.54,14.7,-103.44,-83.62,677.68,672.89,714.59,733.24,0.16,0.65,285.59,964.8,288.54,9.49,5562,22.88,0
"114",1,"YBBN",94578,"100627/0000",-27.38,153.13,5,7.2,6.12,5.99,157.39,23.6,17.1,21.3,38.4,25.8,32.84,-106.23,-93.8,581.07,579.93,783.05,789.93,0.73,0.92,284.7,929.1,290.76,9.3,5574,27.71,0
"115",1,"YBBN",94578,"100705/0000",-27.38,153.13,5,14.36,14.19,13.97,111.39,-20.1,10.1,14.7,24.8,1.35,2.46,-124.64,-110.98,751.57,750.73,773.76,777.59,0.02,0.04,282.77,914.73,290.08,8.29,5631,21.37,0
"116",1,"YBBN",94578,"100706/0000",-27.38,153.13,5,12.17,11.28,11.35,163.6,18.7,12.3,16.5,28.8,0.45,1.23,-70.47,-63.55,770.55,769.55,782.33,787.52,0.01,0.02,285.16,949.71,289.4,9.37,5632,34.3,0
"117",1,"YBBN",94578,"100726/0000",-27.38,153.13,5,6.69,6.43,6.23,129.78,22,19.7,20.7,40.4,0.41,1.43,-67.78,-58.65,726.39,723.47,740.59,746.3,0.01,0.03,283.52,939.5,288.63,8.49,5542,24.63,0
"118",1,"YBBN",94578,"100728/0000",-27.38,153.13,5,2.47,-1.32,-1.49,116.59,28.3,22.8,25.5,48.3,236.87,287.08,-11.44,-9.37,363.7,363.16,907.63,917.61,7.15,8.66,286.88,953.5,290.82,10.47,5565,30.96,0
"119",1,"YBBN",94578,"100729/0000",-27.38,153.13,5,0.36,-1.15,-1.49,182.41,17.4,23.4,26.7,50.1,143.88,186.8,-69.03,-45.18,282.1,281.04,754.19,778.1,16.61,21.57,288.09,959.38,291.54,11.28,5607,27.02,0
"120",1,"YBBN",94578,"100730/0000",-27.38,153.13,5,1.95,-0.28,-0.52,140.62,25.1,20.3,27.3,47.6,17.38,32.47,-238.63,-136.9,459.6,456.94,557.04,706.02,2.75,5.14,288.24,958.09,291.81,11.41,5630,27.17,0
"121",1,"YBBN",94578,"100809/0000",-27.38,153.13,5,9.35,7.27,7.1,80.22,-19.9,15.5,21.5,37,1.02,1.66,-78.49,-71.16,764.81,763.43,785.66,789.75,0.03,0.04,279.59,876.63,290.33,6.96,5561,17.27,0
"122",1,"YBBN",94578,"100810/0000",-27.38,153.13,5,3.45,2.34,2.39,212.61,30.6,21.4,21.7,43.1,64.43,74.23,-6.12,-5.85,641.24,638.96,902.36,903.43,2.26,2.6,288.63,970.74,291.1,11.52,5605,40.16,0
"123",1,"YBBN",94578,"100812/0000",-27.38,153.13,5,6.85,5.15,5.06,117.99,1.4,21.2,23.9,45.1,5.5,7.06,-1.91,0,846.92,846.21,849.06,857.33,0.15,0.19,274.78,857.87,287.1,5.05,5484,10.35,0
"124",1,"YBBN",94578,"100830/0000",-27.38,153.13,5,9.42,7.18,6.99,58.78,-22.1,15.5,21.5,37,39.53,49.68,-64.07,-49.31,714.14,711.82,792.68,802.1,1.72,2.16,281.25,911.59,288.8,7.49,5540,16.54,0
"125",1,"YBBN",94578,"100831/0000",-27.38,153.13,5,12.96,9.96,9.79,40,-23.9,11.5,18.5,30,0,1.32,-62.92,-48.55,768.57,766.57,774.69,791.28,0,1.14,280.88,898.42,289.62,7.41,5601,16.49,0
"126",1,"YBBN",94578,"100901/0000",-27.38,153.13,5,14.41,10.58,10.35,54.99,-31.7,10.3,16.3,26.6,3.49,7.41,-48.14,-35.33,792.09,791.59,827.36,848.06,5.43,11.55,282.28,901.68,290.77,8.14,5643,16.07,0
"127",1,"YBBN",94578,"100904/0000",-27.38,153.13,5,7.74,4.18,3.94,187.98,-12.3,16.7,18.7,35.4,15.95,32.32,-8.87,-4.75,748.26,742.68,902.48,916.07,1.29,2.61,288.09,935,293.68,11.57,5664,30.87,0
"128",1,"YBBN",94578,"100905/0000",-27.38,153.13,5,1.27,-0.19,-0.27,231.6,33.6,21.1,24.3,45.4,77.68,97.85,-2.54,-2.05,483,482.71,926.3,928.68,1.62,2.04,291.1,968.2,293.82,13.56,5672,45,0
"129",1,"YBBN",94578,"100909/0000",-27.38,153.13,5,8.66,5.62,5.64,121.58,18.8,16.2,19.5,35.7,0.72,6.31,-11.03,-5.31,832.9,818.1,860.37,876.3,0.03,0.22,284.77,910.06,292.55,9.53,5645,27.35,0
"130",1,"YBBN",94578,"100912/0000",-27.38,153.13,5,14.53,12.33,12.24,120.01,-23.2,11.4,14.3,25.7,0.95,3.54,-10.37,-7.29,818.05,816.8,845.3,862.2,0.01,0.05,281.42,888.23,291.12,7.78,5619,17.86,0
"131",1,"YBBN",94578,"100922/0000",-27.38,153.13,5,11.17,7.45,7.24,138.6,16.6,15.2,16.3,31.5,65.16,81.01,-1.25,0,758.77,755.62,929.07,931.63,0.7,0.87,285.22,931.63,291.07,9.62,5614,27.39,0
"132",1,"YBBN",94578,"100923/0000",-27.38,153.13,5,4.49,3.39,3.2,152.59,25.9,20.7,21.7,42.4,0.81,1.54,-14.27,-12.42,849.11,848.25,873.32,878.48,0.01,0.03,285.83,930.69,291.77,10,5615,30.32,0
"133",1,"YBBN",94578,"100924/0000",-27.38,153.13,5,9.6,1.64,1.42,69,19,10.1,25.1,35.2,3.21,5.57,-73.56,-47.2,663.97,660.12,708.65,716.2,0.05,0.09,285.07,911.64,292.72,9.72,5600,28.48,0
"134",1,"YBBN",94578,"100925/0000",-27.38,153.13,5,3.76,0.78,0.7,138.61,29.1,20,24.3,44.3,35.91,47.68,-2.32,-2.15,598.88,514.79,931.71,934.27,2.33,3.1,288.1,958.56,291.62,11.28,5604,36.66,0
"135",1,"YBBN",94578,"100926/0000",-27.38,153.13,5,5.86,5.23,4.95,112.98,20.8,18,21.3,39.3,1.54,3.42,-118.37,-102.91,708.38,701.94,719.57,726.21,0.2,0.45,285.44,914.22,292.87,9.93,5619,29.59,0
"136",1,"YBBN",94578,"100927/0000",-27.38,153.13,5,3.43,1.35,0.91,158.8,20.9,19.7,23.5,43.2,21.42,50.47,-2.81,-2.42,673.19,601.39,920.59,921.94,0.92,2.16,287.8,925.08,294.29,11.49,5646,27.71,0
"137",1,"YBBN",94578,"100928/0000",-27.38,153.13,5,-0.36,-0.56,-1.06,210.39,35.1,22.8,25.1,47.9,153.75,216.86,-57.71,-52.29,410.81,409.4,793.1,804.7,7.05,9.95,288.6,913.21,296.19,12.24,5664,39.61,1
"138",1,"YBBN",94578,"100929/0000",-27.38,153.13,5,4.51,-0.87,-0.95,106.39,18.3,16.1,27.1,43.2,145.78,212.04,-164.84,-124.54,478.73,477.54,776.45,800.25,3.76,5.47,288.51,932.81,294.31,11.92,5641,28,0
"139",1,"YBBN",94578,"100930/0000",-27.38,153.13,5,0.55,0.74,0.5,298.95,17.6,25.6,26.3,51.9,15.96,26.02,-141.51,-103.89,508.67,508.11,560.87,576.37,0.39,0.64,281.97,897.05,290.87,8,5533,22.01,0
"140",1,"YBBN",94578,"101001/0000",-27.38,153.13,5,10.77,9.17,9.02,92.79,-28.1,15.7,18.5,34.2,2.34,4.92,-7.24,-2.4,780.41,780.22,819.88,831.96,0.16,0.34,278.44,858.26,290.88,6.55,5577,16.29,0
"141",1,"YBBN",94578,"101002/0000",-27.38,153.13,5,9.35,6.02,5.98,99.41,-25.6,16.6,18.7,35.3,56.55,77.9,-9.91,-6.26,740.95,739.23,905.92,919.2,3.53,4.87,285.91,955.12,289.7,9.8,5599,23,0
"142",1,"YBBN",94578,"101004/0000",-27.38,153.13,5,8.59,5.9,5.48,193.85,20.7,12.7,21.7,34.4,0.01,0.47,-208.6,-171.74,668.41,666.52,670.99,677.88,0,0.03,287.16,923.57,293.77,11.01,5655,29.21,0
"143",1,"YBBN",94578,"101007/0000",-27.38,153.13,5,3.24,1.29,0.98,133.66,-4.1,18.3,25.3,43.6,35.1,46.12,-114.15,-98.09,709.16,706.05,779.12,787.28,1.18,1.55,287.79,915.23,295.18,11.59,5677,31.19,0
"144",1,"YBBN",94578,"101008/0000",-27.38,153.13,5,1.97,0.39,0.35,147.61,31,21.7,23.5,45.2,48.86,65.6,-23.03,-18.25,598.62,595.46,878.26,890.15,1.44,1.93,289.17,952.75,293.21,12.17,5637,40.31,0
"145",1,"YBBN",94578,"101009/0000",-27.38,153.13,5,5.36,3.61,3.64,158.18,25.5,20.3,21.5,41.8,12.24,19.59,-1.24,-0.01,831.27,827.22,925.11,934.05,0.35,0.57,285.45,936.27,290.89,9.7,5597,34.44,0
"146",1,"YBBN",94578,"101011/0000",-27.38,153.13,5,1.02,0.47,0.37,211.6,31,23.5,23.9,47.4,68.37,84.41,-0.5,-0.31,536.13,535.45,956.15,957.72,2.32,2.86,288.54,964.62,291.54,11.54,5607,39.78,0
"147",1,"YBBN",94578,"101012/0000",-27.38,153.13,5,7.47,4.9,4.71,139.62,12.2,17.6,19.9,37.5,15.13,25.16,-6.03,-4.74,745.07,744.2,908.94,918.7,5.58,9.29,287.33,964.53,290.32,10.66,5617,29.29,0
"148",1,"YBBN",94578,"101013/0000",-27.38,153.13,5,11.79,9.79,9.57,53.78,-15.4,13.4,17.7,31.1,2.72,6.28,-18.1,-9.7,802.88,801.57,825.69,831.54,0.11,0.25,279.55,851.91,292.66,7.14,5615,16.56,0
"149",1,"YBBN",94578,"101015/0000",-27.38,153.13,5,9.63,5.58,5.74,187.41,18.9,14.3,17.7,32,5.48,12.22,-12.98,-7.97,829.46,828.18,874.26,892.51,0.21,0.48,287.65,921.8,294.44,11.39,5695,38.43,0
"150",1,"YBBN",94578,"101020/0000",-27.38,153.13,5,5.91,3.34,3.03,102.01,24.1,19,22.1,41.1,11.41,26.43,-5.19,-1.01,697.37,695.24,752.56,897.98,3.48,8.06,284.47,908.05,292.43,9.37,5593,24.81,0
"151",1,"YBBN",94578,"101021/0000",-27.38,153.13,5,8.33,7.68,7.47,112.21,-7.5,18.1,18.9,37,0,0.04,-10.08,-6.03,839,838.81,839.02,852.99,0,0.01,281.25,884.26,291.32,7.73,5581,19.29,0
"152",1,"YBBN",94578,"101022/0000",-27.38,153.13,5,6.87,4.4,4.13,91,23.2,19.4,20.5,39.9,15.57,21.27,-3.8,-1.99,812.68,809.47,880.48,888.14,1.64,2.25,283.13,898.62,291.92,8.65,5579,24.92,0
"153",1,"YBBN",94578,"101023/0000",-27.38,153.13,5,3.32,1.98,1.69,101.21,26.1,20.5,24.5,45,22.59,41.6,-57.88,-38.72,639.16,615.37,739.09,763.86,2.86,5.28,284.76,901.22,293.36,9.63,5594,26.97,0
"154",1,"YBBN",94578,"101024/0000",-27.38,153.13,5,1.7,-0.02,-0.3,113,29.3,21.4,25.9,47.3,101.96,141.49,-74.4,-51.88,372.73,370.31,785.07,796.02,20.1,27.9,286.85,920.32,293.75,10.83,5621,27.55,0
"155",1,"YBBN",94578,"101025/0000",-27.38,153.13,5,2.43,-1.46,-1.9,128.59,13.1,21.3,25.3,46.6,415.07,548.61,-4.93,-2.69,306.98,306.59,915.58,926.19,15.76,20.83,288.23,940.77,293.32,11.61,5602,25.87,0
"156",1,"YBBN",94578,"101026/0000",-27.38,153.13,5,1.91,1.78,1.65,180.99,-15.7,22.1,22.3,44.4,24.43,49.83,-5.56,-3.13,585.02,572.4,899.74,905.87,0.74,1.5,287.72,926.26,294.09,11.39,5645,29.43,0
"157",1,"YBBN",94578,"101027/0000",-27.38,153.13,5,5.91,-0.06,-0.43,80.2,-1.9,16.5,24.5,41,172.59,267.18,-36.02,-16.12,364.84,363.38,834.66,859.59,14.09,21.82,286.94,907.79,295,11.05,5620,26.73,0
"158",1,"YBBN",94578,"101028/0000",-27.38,153.13,5,1.65,-2.11,-2.56,125.21,28.7,21.1,26.1,47.2,736.96,869.62,-0.74,0,278.99,278.7,925.52,927.44,149.74,176.69,288.68,927.44,294.97,12.11,5621,28.45,0
"159",1,"YBBN",94578,"101029/0000",-27.38,153.13,5,5.72,-0.14,-0.52,71.39,16.7,16.5,25.5,42,27.95,56.1,0,-12.65,492.06,485.54,893.75,752.9,1.63,3.27,285.49,893.75,294.81,10.2,5627,23.52,0
"160",1,"YBBN",94578,"101101/0000",-27.38,153.13,5,4.05,4.21,4.19,124.2,21.3,18.7,23.7,42.4,2.16,5.28,-0.92,-0.07,865.24,863.57,900.89,909.67,1.01,2.46,285.65,912.98,293.19,10.07,5655,28.66,0
"161",1,"YBBN",94578,"101103/0000",-27.38,153.13,5,3.63,2.57,2.22,157.6,-7.3,21.3,21.9,43.2,18.67,27.73,-7.85,-6.76,790.89,784.05,873.73,875.78,0.41,0.6,285.25,900.83,293.9,9.95,5623,22.4,0
"162",1,"YBBN",94578,"101104/0000",-27.38,153.13,5,3.56,-0.36,-0.49,159.8,30.4,21,22.9,43.9,306.61,354,-1.45,-0.97,472.64,471.78,941.62,944.58,45.61,52.66,289.14,958.38,292.69,12.07,5594,37.77,0
"163",1,"YBBN",94578,"101105/0000",-27.38,153.13,5,2.03,-0.1,-0.41,133.62,31,22.9,24.3,47.2,100.5,139.78,-5.69,-0.79,494.94,479.42,887.05,913.08,28.82,40.09,286.64,931.34,292.54,10.55,5589,30.85,0
"164",1,"YBBN",94578,"101106/0000",-27.38,153.13,5,3.98,3.01,2.78,98.59,19.1,19.3,25.3,44.6,5.47,12.62,-164.77,-132.81,645.49,643.37,676.58,691.85,1.15,2.64,282.85,882.22,293.18,8.64,5594,22.04,0
"165",1,"YBBN",94578,"101107/0000",-27.38,153.13,5,2.47,-1.86,-2.28,137.41,10,21.8,24.3,46.1,305.11,449.47,0,0,366.3,365.64,928.48,928.48,17.58,25.89,288.2,928.48,294.38,11.73,5611,24.8,0
"166",1,"YBBN",94578,"101108/0000",-27.38,153.13,5,2.46,-1.38,-1.78,107.21,26.1,21.1,25.5,46.6,74.94,143.65,-7.78,-2.57,442.95,442.53,871.94,890.78,7.46,14.3,286.94,911.67,294.63,10.99,5621,28.89,0
"167",1,"YBBN",94578,"101109/0000",-27.38,153.13,5,2.34,0.32,0.01,147.59,28.6,21.4,23.5,44.9,14.9,50.11,-3.55,-1.09,462.12,455.96,900.7,914.02,2.35,7.89,288.05,927.51,294.32,11.62,5645,31.05,0
"168",1,"YBBN",94578,"101112/0000",-27.38,153.13,5,8.58,4.76,4.19,140.39,22.6,14.6,17.3,31.9,164.36,227.3,-8.9,-2.06,579.04,574.26,889.33,906,10.1,13.97,289.84,929.83,295.93,13.03,5673,34.51,0
"169",1,"YBBN",94578,"101113/0000",-27.38,153.13,5,11.47,7.12,6.76,96.01,16,12.2,16.5,28.7,3.47,13.82,-7.08,-3.1,826.4,819.75,873.38,891.42,0.36,1.44,287.04,909.76,294.91,11.09,5681,30.48,0
"170",1,"YBBN",94578,"101114/0000",-27.38,153.13,5,7.43,4.44,3.93,136.98,13.7,16.5,17.7,34.2,38.37,50.29,-16.32,-11.58,750.79,749.05,891.69,901.24,4.7,6.17,289.46,940.01,294.64,12.58,5700,33.69,0
"171",1,"YBBN",94578,"101115/0000",-27.38,153.13,5,8.7,6.29,5.88,143.81,-7.9,15.3,17.7,33,3.46,6.77,-16.12,-5.93,830.55,829.55,854.88,867.51,3.83,7.49,286.13,894.45,295.41,10.64,5702,19.87,0
"172",1,"YBBN",94578,"101116/0000",-27.38,153.13,5,4.74,2.27,1.75,140.58,2.1,18.1,21.3,39.4,7.87,16.65,-18.6,-6.3,778.32,772.99,831.17,890.62,1.73,3.67,288.4,908.86,296.39,12.14,5699,28.6,0
"173",1,"YBBN",94578,"101118/0000",-27.38,153.13,5,4.6,-1.22,-1.44,148.4,3.7,18.5,22.5,41,195.24,303.59,-5.28,-0.28,450.54,450.18,895.44,919.97,44.58,69.32,289.96,924.05,296.59,13.22,5668,35.33,0
"174",1,"YBBN",94578,"101119/0000",-27.38,153.13,5,1.45,-0.23,-0.31,163.39,31.9,21.9,23.9,45.8,1.81,7.1,-2.12,-1.56,492.82,492.6,934.16,936.71,0.04,0.16,289.51,949.01,293.89,12.5,5676,40.68,0
"175",1,"YBBN",94578,"101121/0000",-27.38,153.13,5,8.76,4.69,4.73,130.21,15.8,16.4,18.7,35.1,28.27,44.93,-0.42,0,800.07,797.15,895.03,898.04,74.5,118.39,285.17,898.04,294.08,9.94,5645,29.02,0
"176",1,"YBBN",94578,"101122/0000",-27.38,153.13,5,8.75,4.12,3.93,122.02,7.9,15.5,19.9,35.4,26.16,50.84,-0.11,0,765.57,760.76,888.69,890.72,4.56,8.86,285.07,890.72,294.66,9.95,5635,27.46,0
"177",1,"YBBN",94578,"101123/0000",-27.38,153.13,5,7.85,5.46,5.25,110.82,-0.3,16.9,20.3,37.2,17.22,23.55,-4.45,-1.61,769.97,769,832.88,847.14,1.17,1.6,282.14,860.39,294.54,8.45,5628,24.27,0
"178",1,"YBBN",94578,"101124/0000",-27.38,153.13,5,8.97,3.62,3.3,87.6,18.5,14.7,20.7,35.4,52.12,67.9,-20.31,-12.4,702.33,701.21,859.87,878.02,8.01,10.44,287.51,944.99,292.21,11.01,5638,28.17,0
"179",1,"YBBN",94578,"101125/0000",-27.38,153.13,5,8,4.92,4.79,98,-11.6,16.4,20.9,37.3,19.05,29.06,-9.8,-3.44,766.95,764.85,834.52,847.02,10.31,15.73,282.27,860.98,294.61,8.53,5634,20.48,0
"180",1,"YBBN",94578,"101126/0000",-27.38,153.13,5,6.74,2.82,2.49,117.01,-6.3,16.7,21.7,38.4,50.81,73.36,-7.2,-2.9,762.22,760.81,901.38,901.84,18.97,27.38,286.26,901.84,294.85,10.66,5656,23.03,0
"181",1,"YBBN",94578,"101127/0000",-27.38,153.13,5,8.85,4.91,4.62,99.78,-11.9,15.1,19.7,34.8,12.22,28.54,-7.95,-1.16,784.26,769.94,850.43,865.19,1.51,3.52,284.78,884.21,294.98,9.82,5654,21.09,0
"182",1,"YBBN",94578,"101128/0000",-27.38,153.13,5,8.46,5.76,5.56,106.01,-14.2,15.6,19.3,34.9,5.41,10.77,-5.1,-1.89,796.1,794.99,835.24,848.58,0.9,1.79,284.01,871.21,295.44,9.47,5667,22.99,0
"183",1,"YBBN",94578,"101129/0000",-27.38,153.13,5,9.4,2.78,2.45,65.38,13.7,12.5,21.5,34,31.11,64.87,-16.92,-3.12,569.27,566.59,826.62,868.86,169.8,354.08,287.01,898.48,295.94,11.22,5649,31.37,0
"184",1,"YBBN",94578,"101130/0000",-27.38,153.13,5,6.48,2.22,2.16,129.2,-0.7,16.7,21.7,38.4,39.93,62.22,-11.14,-4.34,741.68,732.06,847.11,873.94,34.36,53.54,286.58,892.21,296.09,10.99,5664,31.35,0
"185",1,"YBBN",94578,"101201/0000",-27.38,153.13,5,3.15,-0.25,-0.62,163.01,31.4,20.3,22.3,42.6,56.49,96.62,-6.09,-4.77,420.72,399.37,902.48,905.25,7.93,13.56,290.65,955.97,294.44,13.36,5676,43.52,0
"186",1,"YBBN",94578,"101202/0000",-27.38,153.13,5,3.88,0.31,-0.22,150.01,27.7,19.4,22.1,41.5,9.9,36.38,-1.4,-0.01,395.34,391.58,901.05,924.63,0.58,2.13,289.31,925.31,295.81,12.66,5683,40.75,0
"187",1,"YBBN",94578,"101203/0000",-27.38,153.13,5,5.89,2.98,3.04,178.81,22.5,17.5,20.1,37.6,45.04,62.49,-10.91,-5.02,515.78,515.46,869,888.07,3.63,5.03,288.81,926.09,295.23,12.24,5675,41.73,0
"188",1,"YBBN",94578,"101204/0000",-27.38,153.13,5,3.24,-0.64,-0.76,165.98,30.7,20.4,22.5,42.9,58.7,83.38,-8.8,-3.88,474.29,470.45,889.46,904.22,4.02,5.71,289.2,923.44,295.87,12.59,5670,42.18,0
"189",1,"YBBN",94578,"101205/0000",-27.38,153.13,5,-0.47,0.27,0.08,182.42,33,22.8,25.3,48.1,8.84,19.28,-122.3,-104.27,529.15,501.13,642.65,661.92,1.52,3.31,289.64,950.51,293.88,12.6,5670,41.05,0
"190",1,"YBBN",94578,"101206/0000",-27.38,153.13,5,1.24,-1.84,-2.36,173.41,32.3,21.5,23.7,45.2,422.9,513.59,-3.8,-1.09,249.06,248.88,896.95,914.91,35.67,43.32,290.53,928.88,296.74,13.65,5684,43.06,0
"191",1,"YBBN",94578,"101207/0000",-27.38,153.13,5,2,-0.86,-1.22,163,30,20.5,23.3,43.8,220.88,313.57,-10.17,-5.09,233.44,233.13,860.74,886.45,190.67,270.69,290.27,925.01,296.82,13.48,5690,42.17,0
"192",1,"YBBN",94578,"101208/0000",-27.38,153.13,5,3.89,1.18,0.67,155.78,22.4,18.6,21.5,40.1,4.63,22.01,-7.62,-7.68,768.6,359.49,894.82,897.26,1.93,9.18,290.24,928.13,296.51,13.41,5710,38.26,0
"193",1,"YBBN",94578,"101209/0000",-27.38,153.13,5,5.48,1.65,0.99,135.21,0.7,15.1,23.1,38.2,11.34,18.22,-0.13,0,863,860.3,930.28,932.84,6.61,10.63,290.89,932.84,296.73,13.89,5742,27.93,0
"194",1,"YBBN",94578,"101210/0000",-27.38,153.13,5,9.79,2.66,2.02,71.2,-22.9,8.5,23.5,32,0.54,3.2,-6.86,-3.54,865.95,751.12,877.25,884.29,0.09,0.55,289.31,900.65,298.1,13.01,5754,25.38,0
"195",1,"YBBN",94578,"101211/0000",-27.38,153.13,5,0.1,-1.03,-1.61,229.79,36.5,21.1,23.3,44.4,114.86,194.9,-35.23,-29.06,459.09,441.78,832.36,837.78,21.75,36.9,291.95,920.68,298.94,15.09,5749,48.96,0
"196",1,"YBBN",94578,"101212/0000",-27.38,153.13,5,2.4,2.25,2.22,227.82,30.8,19.9,20.9,40.8,1.01,4.34,-66.06,-49.31,661.7,660.68,682.76,723.4,0.04,0.16,291.55,958.83,295.08,14.1,5724,48.35,0
"197",1,"YBBN",94578,"101213/0000",-27.38,153.13,5,3.31,1.02,0.36,175.19,-9.7,18.9,21.7,40.6,86.52,136.25,-7.51,-1.79,371.22,370.79,834.16,920,49.82,78.46,290.3,920.98,297.22,13.58,5714,28.16,0
"198",1,"YBBN",94578,"101214/0000",-27.38,153.13,5,1.09,-0.07,-0.5,324.97,28.2,21.6,23.1,44.7,157.33,235.4,-50.48,-25.32,317.14,316.89,700.76,754.79,11.37,17.02,288.79,901.24,297.51,12.56,5697,34.05,0
"199",1,"YBBN",94578,"101215/0000",-27.38,153.13,5,1.53,0.29,-0.15,181.59,21.5,19.7,25.7,45.4,53.54,78.5,-137.06,-104.1,341.65,339.92,713.39,732.09,2.37,3.47,287.67,886.28,297.78,11.88,5701,30.39,1
"200",1,"YBBN",94578,"101216/0000",-27.38,153.13,5,-0.82,-3.68,-4.32,188.61,31.9,21.1,28.1,49.2,947.1,1087,-141.1,-115.13,215.53,215.44,765.73,791.88,32.45,37.25,291.53,925.25,298.1,14.62,5717,38.63,1
"201",1,"YBBN",94578,"101220/0000",-27.38,153.13,5,10.45,6.89,6.44,182.19,-14.3,12.1,18.1,30.2,1.49,3.21,-1.7,0,872.42,870.83,876.28,882.18,0.02,0.05,286.14,883.31,296.48,10.77,5739,22.02,0
"202",1,"YBBN",94578,"101222/0000",-27.38,153.13,5,5.6,5.19,5.35,167.01,28.9,17.5,20.1,37.6,0.12,0.54,-18.98,-14.15,864.18,863.16,876.14,880.59,0,0.01,287.58,920.45,294.48,11.37,5707,47.69,0
"203",1,"YBBN",94578,"101223/0000",-27.38,153.13,5,18.58,15.79,15.89,80.22,4.8,10,10.7,20.7,84.18,94.07,0,0,763.63,762.42,965.1,965.1,1.4,1.57,282.26,965.1,285.15,7.7,5549,26.44,0
"204",1,"YBBN",94578,"101224/0000",-27.38,153.13,5,-0.51,-2.54,-2.76,231,31.7,22.3,23.7,46,228.99,326.96,-0.79,-0.41,366.72,361.98,934.03,935.17,9.33,13.33,292.53,936.93,298.04,15.37,5736,49.39,0
"205",1,"YBBN",94578,"101225/0000",-27.38,153.13,5,3.51,-0.03,-0.14,198.99,23.5,18.3,21.5,39.8,114.23,177.88,-1.83,-0.76,498.55,493.94,925.09,940,30.24,47.09,292.92,955.19,296.8,15.46,5730,52.02,0
"206",1,"YBBN",94578,"101227/0000",-27.38,153.13,5,1.33,-1.03,-1.23,321.99,35.3,19.4,21.5,40.9,278.74,348.08,-14.24,-7.05,380.07,366.42,856.02,873.03,3.47,4.33,295.46,966.97,298.33,17.92,5778,62.04,0
"207",1,"YBBN",94578,"101228/0000",-27.38,153.13,5,5.14,4.98,5.2,243.79,30.1,17.8,18.1,35.9,0,0.06,-3.56,-2.46,906.54,889.99,907.04,911.28,0,0,289.63,928.25,295.88,12.88,5728,53.94,0
"208",1,"YBBN",94578,"101231/0000",-27.38,153.13,5,7.72,4.31,3.79,153.81,-13.4,15.6,18.7,34.3,2.62,8.08,-11.85,-6.61,832.94,829.4,858.97,867.6,1.24,3.82,286.81,878.63,297.62,11.32,5746,21.38,0
